UserID,Target
10278,B005IWM73S
10279,B000GJIE4E
10280,B001OC5UMQ
10281,B000324Y7U
10282,B00834D5SO
10283,B001BXREG8
10284,B000EMLB9I
10285,B0018Z6910
10286,B002KCNEDG
10287,B000AV7O4O
10288,B0007CS4EU
10289,B0002VAF3Y
10290,B005DD57UW
10291,B004VL2VRY
10292,B000O7WNTU
10293,B007IUYMUE
10294,B00CXH2M2W
10295,B006QH43FE
10296,B0009JOSNM
10297,B000RJ9TCY
10298,B006Z6E8AG
10299,B001W2JM0E
10300,B0034UGFB6
10301,B004DFO57M
10302,B00563XRYM
10303,B0006BAJN6
10304,B00208KCUS
10305,B00073HJG8
10306,B00FZGLKPI
10307,B003KGANTO
10308,B008VWN510
10309,B00208PXGQ
10310,B007BISCT0
10311,B0001EM8I2
10312,B0055V0VGM
10313,B002MZZJU2
10314,B001M4HPU6
10315,B001OC5UMQ
10316,B004OR1DNI
10317,B00B9ZRYZY
10318,B0010SIJK4
10319,B0033RIE28
10320,B006G9F8AQ
10321,B002CN5E22
10322,B0035LLG2W
10323,B003FPQKYW
10324,B005YT9Q3Y
10325,B007AIF8KC
10326,B002UD65RM
10327,B002SZT35S
10328,B000GX31F2
10329,B0027UQYZQ
10330,B000P229NY
10331,B00BEVSSUI
10332,B00513HFKY
10333,B004W93MFK
10334,B00913DY1O
10335,B0038JDUYI
10336,B008NJLDKG
10337,B00B7M7CLA
10338,B0035LLG2W
10339,B002BXOMJY
10340,B001OD8X4W
10341,B0038JDV3I
10342,B00342UIFI
10343,B005CNEQK0
10344,B000KJBFC8
10345,B002Y5XJKW
10346,B0027A70QI
10347,B002WN29CA
10348,B00440CZQ4
10349,B000LNN2Q0
10350,B003KFCV6S
10351,B00404AKR0
10352,B005BWXJI2
10353,B000J6CDY6
10354,B001OC5UNK
10355,B0097GUCYM
10356,B005WPPRJM
10357,B005WPPRJM
10358,B0000DEW8N
10359,B001OC5UMQ
10360,B0009JOSNM
10361,B005OUIT5E
10362,B002V92XAS
10363,B00EYDTTHE
10364,B004MYUV5Y
10365,B0040A12VW
10366,B004E2H3PA
10367,B007S76KSE
10368,B0056S88AK
10369,B000AV7O4O
10370,B002UFWTHU
10371,B003N64Z7M
10372,B008TTQ0QW
10373,B007OZZ4K0
10374,B00ECHYTBI
10375,B002RAYVKG
10376,B000GB0NZK
10377,B00C97JIXM
10378,B000056J1W
10379,B00B59PVOA
10380,B007OZZ4JQ
10381,B000YYNRH0
10382,B004IZWQYQ
10383,B002U1G3NK
10384,B00AUBQY5O
10385,B00B2AZJH6
10386,B004P7EC7Q
10387,B005LIEMV4
10388,B00B7M7BKW
10389,B000IDSLOG
10390,B00DNBA82S
10391,B001CWB3KG
10392,B005BWXJLY
10393,B00F2MQ0EQ
10394,B004O4DU2I
10395,B00BM3VSYQ
10396,B00H0DH2OM
10397,B004BA7544
10398,B000056OV0
10399,B002WB2GAM
10400,B00C7JW2R6
10401,B0097D4ZMU
10402,B003U6GOQU
10403,B004JU0H6Y
10404,B005MQR7GW
10405,B000NAOH1A
10406,B004C43JJ4
10407,B00D3P9FXW
10408,B00A4ENK04
10409,B00APIN7U2
10410,B004CLBX0Y
10411,B004QZBECS
10412,B00AWJHBSS
10413,B000IDSLOG
10414,B001DF67GC
10415,B006SFUDSU
10416,B000GCE5C6
10417,B004V8VQKK
10418,B004A910UG
10419,B009X4C3QS
10420,B001DEGURY
10421,B00BXE5M32
10422,B001CWFCV2
10423,B002C30S96
10424,B00BEVSRSG
10425,B000IDSLOG
10426,B008CMQTZI
10427,B005IWNNK4
10428,B003UERR22
10429,B001XR06RQ
10430,B000068QH6
10431,B003KMWATY
10432,B004S5W9Y8
10433,B0082J3SUA
10434,B00AO083L4
10435,B004GJXM0G
10436,B003G2YUUA
10437,B000096M59
10438,B0047GNVQS
10439,B00BEJP3VC
10440,B00B2AZJH6
10441,B006QH43FE
10442,B001C46BAG
10443,B009C92RCE
10444,B001CUPT76
10445,B00C938684
10446,B005FWCEGG
10447,B008ZB5E2K
10448,B00064NYXU
10449,B003VTM6IG
10450,B0018EFGGU
10451,B004NRNSXM
10452,B000MVQBG4
10453,B005L9ZHP8
10454,B000ME3146
10455,B003G2YUUA
10456,B0013FGWD0
10457,B003XT43MG
10458,B005LVNS4S
10459,B005OI8O88
10460,B0038JDU9I
10461,B003AM8CSC
10462,B0088QU1NY
10463,B005LETP8S
10464,B004VL2VRO
10465,B0071CQIJW
10466,B00BAAX39E
10467,B0081O0AHU
10468,B003SPA1K8
10469,B003FPQKYW
10470,B003CT36NE
10471,B00BQEGVMU
10472,B004OX9JDS
10473,B0056S8AGW
10474,B003BVTIIK
10475,B002FIQ7I4
10476,B000GKU7C0
10477,B003I68SFC
10478,B009QV2E3K
10479,B001890ITK
10480,B003DTL220
10481,B007VBXKG2
10482,B006P05SHO
10483,B0081C9UOQ
10484,B00EKNSSHA
10485,B00545T2GO
10486,B00CXH2M2W
10487,B004QZBEFK
10488,B004JU0H6O
10489,B001CWFCV2
10490,B006PB2C5O
10491,B00978OWVE
10492,B000G0J5FU
10493,B00B1M2N6K
10494,B004LE8TUY
10495,B005519GC2
10496,B005JDOYF0
10497,B004W93MFK
10498,B0091E31KM
10499,B006SFUEF2
10500,B004Y9AKZI
10501,B006YPTWHC
10502,B003VNKLHA
10503,B006K6DF9Q
10504,B003FGX8RI
10505,B00295MQLU
10506,B0058K5IIQ
10507,B004OR1DVK
10508,B002N64QYA
10509,B006UR2578
10510,B000BXHPEU
10511,B0032FOOQQ
10512,B00CGVIY6S
10513,B0000635WI
10514,B004WOZMQ2
10515,B004Y42A1K
10516,B001RJUVS4
10517,B000V0QTMC
10518,B006JV4HC6
10519,B003M99J0I
10520,B005U7CY7U
10521,B004QZBECS
10522,B0054OBZSI
10523,B002ECZUNE
10524,B000KPZLSG
10525,B0077J2KA0
10526,B00078ANK2
10527,B002US8D5Y
10528,B00ENOOE3S
10529,B002W5HN0G
10530,B008HCXIU2
10531,B001RAFWEG
10532,B004V8VQC8
10533,B00005BQ4O
10534,B00117CQK8
10535,B00208KCUS
10536,B007HZBNZM
10537,B006NWMNPO
10538,B008TWGMAI
10539,B00EEJOV3A
10540,B0000A340G
10541,B008B3457W
10542,B000FI0HUU
10543,B0051BOEGE
10544,B00BOQXWGS
10545,B003YZP076
10546,B0039YP27U
10547,B0018Z8BBQ
10548,B0081C9UOQ
10549,B005QPE0W8
10550,B00DGLVDPQ
10551,B004FOWDKC
10552,B000JIMVV4
10553,B006Z6E9I2
10554,B004TUTOLS
10555,B00029T4D8
10556,B003YNL6M6
10557,B009F98SSS
10558,B001AH8JNC
10559,B0033B9CZ2
10560,B002UJGK1C
10561,B00477ND0Q
10562,B003CT36NE
10563,B000H953Y2
10564,B007NG5UF4
10565,B003FIM1DS
10566,B005KBSJGQ
10567,B007E2E706
10568,B004G8QSXU
10569,B007A2ZSZ8
10570,B002C30S96
10571,B0033ZN19Q
10572,B0071CQIJW
10573,B00BEVF1VC
10574,B007IERG0I
10575,B0034L00OS
10576,B00368CLXW
10577,B003PGRHRU
10578,B005VDX2RO
10579,B0035ER4WU
10580,B0018ZYDWW
10581,B006Z220IM
10582,B001IDYCA2
10583,B006UKL5YE
10584,B0010PW47Q
10585,B000P4HGEE
10586,B008KG5R6I
10587,B00016BPA2
10588,B003CT36NE
10589,B001DLJVPA
10590,B00A0ID900
10591,B00D8W4XO6
10592,B0038W0JHG
10593,B004Y426XM
10594,B003JQLFWE
10595,B00ERZ4ASW
10596,B002SMZS32
10597,B000FT7NQU
10598,B002JAPZOK
10599,B000YZAZMO
10600,B001DVRTEA
10601,B001RR7GY8
10602,B000UXROTC
10603,B00L13XFIE
10604,B0069JBKHI
10605,B009UPUC36
10606,B001BDD6T2
10607,B000H5ON10
10608,B008ESOICQ
10609,B002J00WMA
10610,B000GK5XY2
10611,B0042D69UG
10612,B00BR0OMG0
10613,B004TJJ95U
10614,B00B3N7M3G
10615,B0007DHU6M
10616,B001R5VNYY
10617,B007IVUQ1C
10618,B002SW3EZ6
10619,B00AWLZFG6
10620,B004ANB21Y
10621,B00881G426
10622,B008HCXIU2
10623,B0029Z29VC
10624,B0009PAO2K
10625,B002RL808Y
10626,B0013IEUJ0
10627,B003EIKXIO
10628,B005ZNCC9Y
10629,B003ZYE7F2
10630,B005980S14
10631,B007LKFW7I
10632,B000F1OAE6
10633,B0002OT00U
10634,B002NLFWY8
10635,B004Y426XM
10636,B004K6LNAG
10637,B0038JE3RQ
10638,B0009ET94A
10639,B0052QOKXU
10640,B00E19T2EQ
10641,B00B507D7C
10642,B008HCXIU2
10643,B009O3MP7U
10644,B002LARFQ4
10645,B001U7PV60
10646,B000LK6KOO
10647,B004JU0H6O
10648,B003CUSJAS
10649,B004GXA6LK
10650,B0095YY7RY
10651,B002R84806
10652,B00005V6C8
10653,B002B55AAW
10654,B000B90GAY
10655,B008HCXIU2
10656,B000H5ON10
10657,B0001IU5HY
10658,B0070U6R9Q
10659,B00F2MQ258
10660,B009L1VWCO
10661,B004X0WBHS
10662,B009ZU44AI
10663,B002J4U8PW
10664,B00B1M2Q5I
10665,B003D7N1YE
10666,B005OI8O88
10667,B004C43JJ4
10668,B000BD6M1M
10669,B0009JOSNM
10670,B004I42GQK
10671,B002WB2GAM
10672,B00005C1JP
10673,B00AA6LQKM
10674,B008DDPLEG
10675,B000QWA9F8
10676,B005184IYA
10677,B006PASHOK
10678,B001I481LM
10679,B0002HYCKA
10680,B009UPUFCY
10681,B00BNEBL6E
10682,B00BXE5NWW
10683,B004OBZG50
10684,B000I2MRJC
10685,B00007DWBH
10686,B004Y9AKLM
10687,B000EDJ1A8
10688,B00AHQ021Y
10689,B008RJ9BH4
10690,B007J5DXAS
10691,B008KW8IP4
10692,B000H1IYXW
10693,B007HZBPLE
10694,B006PASIJ4
10695,B002TOKHGC
10696,B0002XO5T2
10697,B001KZH692
10698,B000G80O4I
10699,B002WB2G8Y
10700,B008PPPZB6
10701,B006I0R7N4
10702,B001PTGPXQ
10703,B0040A12VW
10704,B0006FHBAQ
10705,B002YQPDFK
10706,B00F2MQC1C
10707,B0006BAJN6
10708,B00BWIPD42
10709,B001OBDKJ2
10710,B006SFUEG6
10711,B00913CZ50
10712,B00E8LTY4A
10713,B005XP3TGE
10714,B001R5VNYY
10715,B0038JDU9I
10716,B00BEVSSDA
10717,B000YIX27Q
10718,B002A9JCYE
10719,B00B8EU9JY
10720,B0097D4ZMU
10721,B00J3EQ68E
10722,B0057ECYS0
10723,B0045VA3SO
10724,B007LKFW7I
10725,B0095YY7RY
10726,B0031B5CEE
10727,B007VBXJ5Y
10728,B0035ER4WU
10729,B001LQCOIS
10730,B0072FREFA
10731,B002QYW8LW
10732,B008PKFOBM
10733,B002HRFO3M
10734,B00BXWTVJ0
10735,B001OC5UMQ
10736,B002QB2LHQ
10737,B001WAJVZM
10738,B00AH8IUUM
10739,B00081J3N6
10740,B00B9ZHQAC
10741,B007CTPWXW
10742,B0018FGDFC
10743,B009JV34RC
10744,B009K0ZI6C
10745,B00BV0EP22
10746,B0045VA3SO
10747,B007YLOYZ0
10748,B000GX31F2
10749,B00B7M7BKW
10750,B00B5LZRG0
10751,B0043C5XYY
10752,B00EYDTTHE
10753,B004EFC6MC
10754,B004HO587A
10755,B0036DO6J4
10756,B006ZSYKCA
10757,B00139VOU2
10758,B00138YI7Y
10759,B00B1J972G
10760,B00B0ZMN0Y
10761,B0052QYLUM
10762,B008G6ELSM
10763,B000FP7M60
10764,B003SRMTDS
10765,B007IERG0I
10766,B000BNQC58
10767,B002C30S96
10768,B00AHPZY68
10769,B0043D28AU
10770,B00208RWVK
10771,B004C053CY
10772,B007PT3EZC
10773,B005AR6IXQ
10774,B004U7OQWW
10775,B009M8P2CW
10776,B006JV4HC6
10777,B00J7ICKA4
10778,B0016KV73W
10779,B004FV6734
10780,B0056S8AGW
10781,B005A3OGRA
10782,B000IDSLOG
10783,B000BNQC58
10784,B001N44UX0
10785,B006P05SHO
10786,B000G0J5FU
10787,B0000789SZ
10788,B008H7S88O
10789,B00913DY1O
10790,B003KEMMNG
10791,B0009ET8F0
10792,B00008ODBG
10793,B008OJ7C6Y
10794,B005G8L9MO
10795,B0028IDXDS
10796,B0031E1GEG
10797,B000V88HJM
10798,B004L2JJAK
10799,B00BNQEX44
10800,B00BXE5NWW
10801,B001L2XV2U
10802,B004VL2VRY
10803,B00006G9LI
10804,B00B64AY5A
10805,B0016KV73W
10806,B0069JBKHI
10807,B0080HPWMG
10808,B004HO587A
10809,B00E6QWVBU
10810,B004BSFC6E
10811,B00GCYTVMQ
10812,B003ZUXB5I
10813,B0002OT00U
10814,B006XGAOB0
10815,B00422M5OQ
10816,B003I85V9Q
10817,B0087IWPQ4
10818,B004W93MFK
10819,B006NWMNPO
10820,B007CTTET0
10821,B006Z6E8AG
10822,B00AKFAEHY
10823,B002YQPDFK
10824,B008O3OIXU
10825,B004HO587A
10826,B003I867WQ
10827,B004QZBEFK
10828,B004B762AK
10829,B005SAZ6K6
10830,B000YDIGCC
10831,B001BXREG8
10832,B0038JDV3I
10833,B004C053CY
10834,B0052IERHM
10835,B0091E31KM
10836,B004BSFC46
10837,B001W2JM0E
10838,B004DC9TA8
10839,B006SFUEF2
10840,B004R9OSHQ
10841,B0019QCGVK
10842,B004Y9AKLM
10843,B006P05SHO
10844,B004CLBX2M
10845,B005LKQCHY
10846,B0031B5CEE
10847,B00834D5SO
10848,B003YDWU2Q
10849,B001NIZSGE
10850,B00I0M8SAY
10851,B006PB2AO2
10852,B00J3EQ68E
10853,B00B9ZHQAC
10854,B001JDGO7A
10855,B000FFL58Q
10856,B002C30S96
10857,B0079Q5W2Y
10858,B007VGI4TU
10859,B00FFSRFAK
10860,B0077M41TU
10861,B003VHYM44
10862,B00AH8IYTE
10863,B00AHO43BG
10864,B00DUSWYD0
10865,B00422KTE4
10866,B004YWKWJO
10867,B00BQYVNFU
10868,B0000DEW8N
10869,B004XRT002
10870,B006LJATXW
10871,B003NVVK4S
10872,B004YWKWJO
10873,B0002CRS9M
10874,B00A2HUDL2
10875,B003XMWF5A
10876,B004DFO57M
10877,B002WB2G8Y
10878,B001CKBK42
10879,B007U4V2OC
10880,B004B762AK
10881,B000A32PNW
10882,B00A69H616
10883,B00BJCFNKU
10884,B007FRJQ5G
10885,B0002XO5LK
10886,B0042D69WY
10887,B000GCE5C6
10888,B000324Y7U
10889,B0042D69YM
10890,B008PPPZB6
10891,B00APIN7U2
10892,B004B762AK
10893,B00BNEBKYW
10894,B00AGJFNCA
10895,B000G7TIZA
10896,B003G2YUUA
10897,B004HM4648
10898,B00BV0ESHY
10899,B00508MVAO
10900,B000BNQC58
10901,B0054G1JSM
10902,B004GJXMA6
10903,B00AHVR7ZI
10904,B004AHKUHM
10905,B000JPYEJY
10906,B004W93MFK
10907,B001CWAVJ0
10908,B00006408K
10909,B0032G9E0G
10910,B00B071M0E
10911,B007VBXJ5Y
10912,B0053OSQ22
10913,B003N0JXNO
10914,B008E4WIAE
10915,B008TUWX0I
10916,B0052YO4WY
10917,B000I2Q0F4
10918,B0043D28AU
10919,B00009IMCK
10920,B0042D69WY
10921,B002KCMSPQ
10922,B006VPC7UY
10923,B004OZ0MXC
10924,B00G5JEUJC
10925,B00005YVRM
10926,B002UXQRMU
10927,B000IDSLOG
10928,B000VM4SAU
10929,B00E4USQ94
10930,B0032FOOTS
10931,B0036Z3DDC
10932,B006W79M9K
10933,B003A5MUD2
10934,B002I42MM0
10935,B0087SXE1O
10936,B006Z6E810
10937,B002GPVER0
10938,B0077M41TU
10939,B0027UQYZQ
10940,B00GJVLOYA
10941,B0001ZZQS0
10942,B004L1LJV8
10943,B002UXQM3E
10944,B006UDLXGQ
10945,B007RYWWWQ
10946,B000JKPZVK
10947,B0000D9RQ2
10948,B0083G9M2A
10949,B007UDKKM8
10950,B003CT36NE
10951,B00A00QTSW
10952,B00792RG1S
10953,B006R3KBYO
10954,B00EHKHVKG
10955,B00AGJFNCA
10956,B00198XSS8
10957,B00005QBW7
10958,B007IV17PQ
10959,B00BO9HRX4
10960,B0080HPXHU
10961,B000YZD0QM
10962,B001QXCF0S
10963,B002VA2UFA
10964,B0012LZD5I
10965,B006ZVV0NO
10966,B003LQQGE4
10967,B003FPMDSO
10968,B001ULCJFM
10969,B005BEKUFK
10970,B00208RTEA
10971,B001AVMF10
10972,B00005NCAW
10973,B008P3B5I0
10974,B001I459AS
10975,B000JHN3AS
10976,B0044R7I00
10977,B0070U6R9Q
10978,B0031E1GEG
10979,B007A2ZSZ8
10980,B0000DEW8N
10981,B002RRLUSA
10982,B00GJVLNO6
10983,B00H4E9WLI
10984,B002R7I9OI
10985,B007IFB14Y
10986,B008KCR7VK
10987,B00CM8OZ6I
10988,B0038W0JHG
10989,B004BDNKCC
10990,B00AU4OVE2
10991,B001G4RWG4
10992,B005IA84M8
10993,B00FMW1500
10994,B005DPQWEK
10995,B009RPH714
10996,B0010PW47Q
10997,B002N5IE8U
10998,B00ENOOE3S
10999,B004E89AGY
11000,B003LYG00G
11001,B000O7SNIK
11002,B0052IERHM
11003,B000BXJZDY
11004,B0002JETOM
11005,B009PP5LGY
11006,B004ZLZG2M
11007,B000EM7KVG
11008,B00ISS2JPK
11009,B0052QYLUM
11010,B004X0WBHS
11011,B000I2MRLK
11012,B00EEJOV3A
11013,B004NRNSXM
11014,B003XMWF4G
11015,B000JOT2RO
11016,B002UP1WS2
11017,B0006Q5602
11018,B003Y737DS
11019,B004P1IW96
11020,B0050GD2FE
11021,B004V8VQC8
11022,B004K6LMUM
11023,B0057EEC44
11024,B007HS6W6Y
11025,B000SMWUPS
11026,B002ONUZMY
11027,B005IWM73S
11028,B004T6G550
11029,B00F2MQ0EQ
11030,B003UYU0S0
11031,B0047RARG4
11032,B0043XYXKI
11033,B004Y42A1K
11034,B000GUZC2A
11035,B004BSFC46
11036,B0056S83NM
11037,B00BQYVQWU
11038,B004LWZZDA
11039,B000067QMD
11040,B006JV4HC6
11041,B001IA7VL2
11042,B002WN2ASI
11043,B000EIL2NW
11044,B003CK3LDI
11045,B004KKXNLO
11046,B009IVKY7Q
11047,B004DFO57M
11048,B000MRLYHE
11049,B0038JDAJ8
11050,B001UF8BL4
11051,B00B507A20
11052,B000KWOTSC
11053,B000YDDF6O
11054,B002KCNEDG
11055,B007HZBNZM
11056,B001WAJVZM
11057,B006PB2C5O
11058,B0002U1SFE
11059,B007NG5UEU
11060,B00BMJPEFY
11061,B000056JB8
11062,B005MQR708
11063,B000IDSLOG
11064,B006Y3S838
11065,B00FXTIMJE
11066,B0061O39LQ
11067,B006PB2EXO
11068,B0052QOKXU
11069,B00007LB17
11070,B0034G61DC
11071,B006P05SHO
11072,B004EWGDJ2
11073,B00B1M2R34
11074,B006Z2BZOM
11075,B00189KKXE
11076,B000FFL58Q
11077,B000GJIE4E
11078,B00BXE5NWW
11079,B004X0WBHS
11080,B000A88JYQ
11081,B000056J7K
11082,B00CL2H3G4
11083,B008HCXIU2
11084,B0042D69UG
11085,B00834D5SO
11086,B008EYOGL8
11087,B0054WHTRG
11088,B00BEVSSUI
11089,B002CN5E22
11090,B004OBZGGY
11091,B000067EH7
11092,B0092FYON8
11093,B0051POJJW
11094,B000BPMJVM
11095,B004BDOIXW
11096,B0034H4IWM
11097,B002QYW8LW
11098,B002SG7JRG
11099,B000069RAO
11100,B0034UGFB6
11101,B00AVATUDW
11102,B007FRJQ5G
11103,B0000A1O7P
11104,B007LKFW7I
11105,B0064ZO8JY
11106,B004I16PCY
11107,B004E9SW7G
11108,B005KWL0OI
11109,B0032NZI0E
11110,B0080D59Y6
11111,B006Y7OS1A
11112,B007S76KSE
11113,B000EMBO90
11114,B00CXVKGXU
11115,B001DWG3V4
11116,B00D8W4XO6
11117,B002UXQRK2
11118,B0042RU2SW
11119,B006Z6E8AG
11120,B0015LNY60
11121,B006ZVV0P2
11122,B00AM5NTIS
11123,B001B1C7R6
11124,B002ACCC52
11125,B00BMJPEFY
11126,B0042D69UQ
11127,B00B1M2R34
11128,B001GUTYYQ
11129,B001WAJVZM
11130,B001BMWABI
11131,B00073HJG8
11132,B003DTL220
11133,B000KJBFC8
11134,B000BTNIC2
11135,B0045Y140M
11136,B000BW51UQ
11137,B0000DEW8N
11138,B004O9TTKA
11139,B0007WWZKY
11140,B005OUISUU
11141,B0019LLC9W
11142,B00D4LFDYA
11143,B0042RU2SW
11144,B005CMI404
11145,B00B1M2N60
11146,B006SFUD4E
11147,B007FRAJAC
11148,B000096M2Z
11149,B007AKGBU6
11150,B004K6LMW0
11151,B008W6XY8O
11152,B002OOWAKS
11153,B002V027QC
11154,B0050GD2EK
11155,B00B64AY5A
11156,B000TFMIMY
11157,B0050O92FU
11158,B002WQTL1O
11159,B0042RU2UA
11160,B0085QD6MU
11161,B002WB2GAM
11162,B000HI3YOO
11163,B002UXQRNO
11164,B007NG5UF4
11165,B0090S1XNG
11166,B006YPTWF4
11167,B0092YYDPS
11168,B00CBVHLWQ
11169,B001WAJVZM
11170,B0094JPFCG
11171,B001O2AJKE
11172,B001CWB3KG
11173,B007FRAJAC
11174,B00DITFS5M
11175,B003YHUVH8
11176,B00264HWKY
11177,B006ZVV0NO
11178,B000EF5INK
11179,B0007V644S
11180,B0057ECYS0
11181,B0082IYMYM
11182,B00008KWO1
11183,B003OBYTHM
11184,B00H3X80UO
11185,B000056W4X
11186,B00AVATUDW
11187,B002UD65PY
11188,B004Y9AKZI
11189,B000G7WYNI
11190,B005AV03BA
11191,B001D7E0WS
11192,B000IDSLOG
11193,B00081J3N6
11194,B009796ELE
11195,B0047O3Y26
11196,B005ONFJBS
11197,B001QC3CKG
11198,B004QZBECS
11199,B000BNQC58
11200,B0019UAN5C
11201,B00B507A20
11202,B006MOXV04
11203,B000BXHPEU
11204,B002EL3T7Y
11205,B004GJXM88
11206,B009RN74AK
11207,B001I459AS
11208,B000AV7O4O
11209,B000WJLKQM
11210,B004I16DOY
11211,B00BFQ5BM0
11212,B007VBXKG2
11213,B0039UULYS
11214,B00AO083L4
11215,B000S35QLC
11216,B0000TYHD2
11217,B0052IERHM
11218,B0047GNVQS
11219,B00BNEBL6E
11220,B000O3GCFU
11221,B006QH43FE
11222,B00DNBA82S
11223,B00HG692J6
11224,B000XPB6UU
11225,B00HPQT9MC
11226,B0043D28AU
11227,B002ISTVPW
11228,B0006BAJIG
11229,B00CIOXTF4
11230,B002UD65YK
11231,B00BXE5NWW
11232,B0014J0W8G
11233,B006QH43FE
11234,B002O04WU8
11235,B004AHMCL4
11236,B001L61286
11237,B00BEVF2L6
11238,B008ESOIDK
11239,B001ECHXVC
11240,B004Y426XM
11241,B000LRGQ0A
11242,B0045Y1F4W
11243,B00295MQLU
11244,B007906MAG
11245,B00B1M2R34
11246,B008HCXIU2
11247,B004J1QNFW
11248,B002UXQRNO
11249,B003N0JXNO
11250,B002WDAW5Q
11251,B00A47VH2O
11252,B00814ZBYW
11253,B005XT6NWW
11254,B00021D2TI
11255,B008FONS70
11256,B00A4B35HU
11257,B006SFUDTE
11258,B0067GKGFU
11259,B0050GD2AY
11260,B004QZBEFK
11261,B001ZVR38K
11262,B001CWDCO6
11263,B005SPZG6K
11264,B0016KV73W
11265,B000VVIHPS
11266,B000Y2GY40
11267,B00C85RTK4
11268,B001JKU7AI
11269,B004JU0H5U
11270,B00124EH52
11271,B002ZYWADO
11272,B00ESXRDDW
11273,B00EU5AL8W
11274,B000LSL5ZK
11275,B002L3T9VA
11276,B002A9IZ0Q
11277,B003N64Z7W
11278,B00FXTIMJE
11279,B00COMEVHU
11280,B00G34TL48
11281,B007HKOL7Y
11282,B005J2GBPW
11283,B0034G61DC
11284,B000A32PNW
11285,B00AGMBOXY
11286,B001GHZ2L8
11287,B006T89X9Q
11288,B0000DEW8N
11289,B009KUEU7K
11290,B000BNQC58
11291,B005FPT51K
11292,B000LXQVA4
11293,B00295MQLU
11294,B008DDPLEG
11295,B001I463G2
11296,B000GX31F2
11297,B006SFUEF2
11298,B004C43JJ4
11299,B000J4980U
11300,B00AIVN9Y0
11301,B0031VLRYI
11302,B003151MZI
11303,B000BH79HY
11304,B00BFQ5BM0
11305,B005MQRB4U
11306,B0002IK9CY
11307,B0075TDYCA
11308,B002WDAW5Q
11309,B009147RJS
11310,B007SP1XTW
11311,B00A2HUDL2
11312,B004G8QSXU
11313,B008RJF4PC
11314,B00A4K8FX0
11315,B000XT30G4
11316,B0028IDXDS
11317,B008PPPZB6
11318,B005BWXJKK
11319,B006OJIJJK
11320,B00AV53YXO
11321,B00012BSEY
11322,B008H3T5SA
11323,B008818MD0
11324,B000056J1W
11325,B005OI8O88
11326,B006Z6E80Q
11327,B0054YZDWC
11328,B007VBXJ5Y
11329,B00BEVSSUI
11330,B001TK3D1I
11331,B0048SOBGO
11332,B004GTLRY4
11333,B0041IYOFE
11334,B006Z6E810
11335,B003X3R6TO
11336,B008OIYZZQ
11337,B00AM3E9KM
11338,B000ST6Y58
11339,B007CTPWXW
11340,B003YC0W86
11341,B0081C9UO6
11342,B0001NE340
11343,B00D8DEP5W
11344,B0040GJ0UG
11345,B003II1XEI
11346,B005FWCEGG
11347,B000Q3529K
11348,B000BYBWI4
11349,B0035JL90S
11350,B00AYZFGZA
11351,B000HZFKLM
11352,B00198PQHY
11353,B005UND06I
11354,B001F50FFE
11355,B009RPH714
11356,B00ESXRDDM
11357,B009S4NMDG
11358,B00H8YZ0TC
11359,B0035ER4WU
11360,B00CXRUJYU
11361,B004ECJWK4
11362,B004GB5UO0
11363,B00H3X7ZSW
11364,B001DVRTEA
11365,B00BEVSRSG
11366,B0035ER8IU
11367,B004OR1DTC
11368,B0039VCRPI
11369,B002KCNEIG
11370,B002VPCNRA
11371,B000F0JPRE
11372,B005JDOYF0
11373,B00DAIMDQ8
11374,B006Z6E810
11375,B00DOR6F5K
11376,B0044R7G5M
11377,B00HB5ZOW6
11378,B0007WWZKY
11379,B004FN11ME
11380,B004L2JJAK
11381,B000TFGUC8
11382,B00A7W0VLY
11383,B002J4U8SO
11384,B001A67AE2
11385,B001DVRTEA
11386,B002OOWAK8
11387,B004B1N6ZU
11388,B000RI54M4
11389,B000U5FOT2
11390,B005OI8O88
11391,B004DC9TCQ
11392,B000BD6M1M
11393,B005XTCOBQ
11394,B000N0SNHY
11395,B00AWJHB5G
11396,B00I0N0F2W
11397,B0037NXP18
11398,B003BHFP8Q
11399,B00BEVSSUI
11400,B00AJSJE6O
11401,B003WKW6J8
11402,B006K6DF9Q
11403,B000BD6M1M
11404,B002VHBU2W
11405,B004L2JJAK
11406,B003AJHDQW
11407,B00913D2AC
11408,B00925WMEQ
11409,B00B2AZJH6
11410,B002R2BFVM
11411,B006P05S0Q
11412,B005XP3TGE
11413,B00B1M2R34
11414,B00ENUWX7G
11415,B003FPQKYW
11416,B003JFKPW6
11417,B0007V644S
11418,B008TWGMAI
11419,B000GJIE4E
11420,B00AHA42GQ
11421,B003FVB7SA
11422,B004GCJMLG
11423,B00B507D7C
11424,B00DQL6CGQ
11425,B004044LD4
11426,B004HKK5TK
11427,B003GQ0LQ8
11428,B001AIUPVK
11429,B000ZYL63Q
11430,B00CKF0SSC
11431,B001A6HK6K
11432,B007VGI4TU
11433,B002J4U8M0
11434,B005JKI2QA
11435,B000H1MRJO
11436,B002ZNKTIS
11437,B004AHMCKA
11438,B004B7NWXU
11439,B00EO37JBM
11440,B007AKGBU6
11441,B001PLE9HI
11442,B00AGJFNCA
11443,B00208KJ0G
11444,B00028XJNA
11445,B001QCIG16
11446,B000056OV0
11447,B000BX44RG
11448,B0009RNXNK
11449,B008VWN510
11450,B000RHJT6C
11451,B004X8GJPA
11452,B001XOVF3I
11453,B00CXSJ6WA
